Hydreigon,9,11,9,13,9,10,Dark,Dragon,1,7,4,7,0,2,2,6,-,Blindsense,Mind Lock,Mountable 1,-,-,-,-,-,-
Hypno,9,7,7,7,12,7,Psychic,None,5,0,2,0,0,1,1,6,Grassland,Mind Lock,Dream Reader,-,-,-,-,-,-,-
Igglybuff,9,3,2,4,2,2,Normal,Fairy,3,0,2,0,0,1,1,1,Grassland; Urban,Inflatable,Underdog,-,-,-,-,-,-,-
Illumise,7,5,6,7,8,9,Bug,None,3,5,3,0,0,2,2,2,-,Glow,Wallclimber,Underdog,-,-,-,-,-,-
Infernape,8,10,7,10,7,10,Fire,Fighting,8,0,4,0,0,3,4,8,Forest; Mountain,Firestarter,Heater,Glow,-,-,-,-,-,-
Inkay,5,5,5,4,5,5,Dark,Psychic,1,0,5,4,0,0,1,1,-,Gilled,Glow,Mindlock,Telekinetic,Telepath,Underdog,-,-,-
Ivysaur,6,6,6,8,8,6,Grass,Poison,6,0,3,0,0,1,1,3,Grassland; Forest,Underdog,-,-,-,-,-,-,-,-
Jellicent,10,6,7,9,11,6,Water,Ghost,1,0,6,0,0,2,2,3,Ocean,Darkvision,Dead Silent,Fountain,Invisibility,-,-,-,-,-
Jigglypuff,12,5,2,5,3,2,Normal,Fairy,5,0,2,0,0,1,1,1,Grassland; Urban,Inflatable,Underdog,-,-,-,-,-,-,-
Jirachi,10,10,10,10,10,10,Steel,Psychic,6,7,4,0,0,2,2,2,-,Aura Reader,Glow,Telekinetic,Telepath,-,-,-,-,-
Jolteon,7,7,6,11,10,13,Electric,None,10,0,5,0,0,2,3,3,-,Tracker,Zapper,-,-,-,-,-,-,-
Joltik,5,5,5,6,5,7,Bug,Electric,4,0,2,0,0,1,1,1,Grassland; Forest,Zapper,Threaded,Wallclimber,Underdog,-,-,-,-,-
Jumpluff,8,6,7,6,9,11,Grass,Flying,4,8,4,0,0,3,4,2,Grassland; Forest,-,-,-,-,-,-,-,-,-
Jynx,7,5,4,12,10,10,Ice,Psychic,5,0,3,0,0,1,2,4,Tundra,Freezer,Telekinetic,Telepath,-,-,-,-,-,-
Kabuto,3,8,9,6,5,6,Rock,Water,4,0,4,0,2,0,1,2,Ocean; Cave,Gilled,Underdog,-,-,-,-,-,-,-
Kabutops,6,12,11,7,7,8,Rock,Water,6,0,6,0,0,1,1,2,Ocean; Cave,Gilled,-,-,-,-,-,-,-,-
Kadabra,4,4,3,12,7,11,Psychic,None,5,0,2,0,0,2,1,3,Forest; Urban,Telekinetic,Telepath,Teleporter 2,Underdog,-,-,-,-,-
Kakuna,5,3,5,3,3,4,Bug,Poison,2,0,2,0,0,1,1,1,Grassland; Forest,Threaded,Underdog,-,-,-,-,-,-,-
Kangaskhan,11,10,8,4,8,9,Normal,None,7,0,4,0,0,3,3,7,-,Marsupial,-,-,-,-,-,-,-,-
Karrablast,5,8,5,4,5,6,Bug,None,4,0,2,0,0,1,2,2,Forest,Underdog,-,-,-,-,-,-,-,-
Kecleon,6,9,7,6,12,4,Normal,None,5,0,2,0,0,2,2,2,-,Blender,Stealth,Underdog,-,-,-,-,-,-
Keldeo,9,7,9,13,9,11,Water,Fighting,6,0,7,0,0,3,3,4,Grassland,Fountain,Mountable 1,-,-,-,-,-,-,-
Kingdra,8,10,10,10,10,9,Water,Dragon,3,0,8,0,0,2,2,6,Ocean,Fountain,Gilled,Mountable 1,-,-,-,-,-,-
Kingler,6,13,12,5,5,8,Water,None,6,0,4,0,1,1,1,6,-,Gilled,-,-,-,-,-,-,-,-
Kirlia,4,4,4,7,6,5,Psychic,Fairy,5,0,3,0,0,1,1,2,Forest; Urban,Telekinetic,Telepath,Underdog,-,-,-,-,-,-
Klang,6,8,10,7,9,5,Steel,None,1,0,3,3,0,1,1,5,-,Zapper,Underdog,-,-,-,-,-,-,-
Klefki,6,8,9,8,9,8,Steel,Fairy,1,0,1,6,0,0,1,1,-,Dead Silent,-,-,-,-,-,-,-,-
Klink,4,6,7,5,6,3,Steel,None,1,0,2,3,0,1,1,3,-,Zapper,Underdog,-,-,-,-,-,-,-
Klinklang,6,10,12,7,9,9,Steel,None,1,0,3,4,0,1,1,7,-,Zapper,-,-,-,-,-,-,-,-
Koffing,4,7,10,6,5,4,Poison,None,3,0,1,3,0,1,1,2,-,Volatile Bomb,Underdog,-,-,-,-,-,-,-
Krabby,3,11,9,3,3,5,Water,None,5,0,3,0,1,1,1,3,-,Gilled,Underdog,-,-,-,-,-,-,-
Kricketot,4,3,4,3,4,3,Bug,None,4,0,2,0,0,2,3,1,Grassland; Forest,Underdog,-,-,-,-,-,-,-,-
Kricketune,8,9,5,6,5,7,Bug,None,8,5,4,0,0,5,5,2,Grassland; Forest,Underdog,-,-,-,-,-,-,-,-
Krokorok,6,8,5,5,5,7,Ground,Dark,5,0,4,0,2,1,1,5,Desert,Darkvision,Stealth,Underdog,-,-,-,-,-,-
Krookodile,10,12,7,7,7,9,Ground,Dark,6,0,5,0,2,1,2,7,Desert,Darkvision,Stealth,Groundshaper,-,-,-,-,-,-
Kyogre,10,10,9,15,14,9,Water,None,4,0,12,0,0,1,1,12,Ocean,Fountain,Gilled,Glow,Mountable 2,-,-,-,-,-
Kyurem,13,13,9,13,9,10,Dragon,Ice,6,6,6,0,6,2,2,10,-,Aura Reader,Chilled,Freezer,Telepath,Mountable 1,Forme Change,-,-,-
Kyurem R,13,12,9,17,10,10,Dragon,Ice,6,6,6,0,6,2,2,10,-,Aura Reader,Chilled,Freezer,Telepath,Mountable 1,Forme Change,-,-,-
Kyurem (R),13,12,9,17,10,10,Dragon,Ice,6,6,6,0,6,2,2,10,-,Aura Reader,Chilled,Freezer,Telepath,Mountable 1,Forme Change,-,-,-
Kyurem-R,13,12,9,17,10,10,Dragon,Ice,6,6,6,0,6,2,2,10,-,Aura Reader,Chilled,Freezer,Telepath,Mountable 1,Forme Change,-,-,-
Kyurem Reshiram,13,12,9,17,10,10,Dragon,Ice,6,6,6,0,6,2,2,10,-,Aura Reader,Chilled,Freezer,Telepath,Mountable 1,Forme Change,-,-,-
Kyurem (Reshiram),13,12,9,17,10,10,Dragon,Ice,6,6,6,0,6,2,2,10,-,Aura Reader,Chilled,Freezer,Telepath,Mountable 1,Forme Change,-,-,-
Kyurem-Reshiram,13,12,9,17,10,10,Dragon,Ice,6,6,6,0,6,2,2,10,-,Aura Reader,Chilled,Freezer,Telepath,Mountable 1,Forme Change,-,-,-
Kyurem Z,13,17,10,12,9,10,Dragon,Ice,6,6,6,0,6,2,2,10,-,Aura Reader,Chilled,Freezer,Telepath,Mountable 1,Forme Change,-,-,-
Kyurem (Z),13,17,10,12,9,10,Dragon,Ice,6,6,6,0,6,2,2,10,-,Aura Reader,Chilled,Freezer,Telepath,Mountable 1,Forme Change,-,-,-
Kyurem-Z,13,17,10,12,9,10,Dragon,Ice,6,6,6,0,6,2,2,10,-,Aura Reader,Chilled,Freezer,Telepath,Mountable 1,Forme Change,-,-,-
Kyurem Zekrom,13,17,10,12,9,10,Dragon,Ice,6,6,6,0,6,2,2,10,-,Aura Reader,Chilled,Freezer,Telepath,Mountable 1,Forme Change,-,-,-
Kyurem (Zekrom),13,17,10,12,9,10,Dragon,Ice,6,6,6,0,6,2,2,10,-,Aura Reader,Chilled,Freezer,Telepath,Mountable 1,Forme Change,-,-,-
Kyurem-Zekrom,13,17,10,12,9,10,Dragon,Ice,6,6,6,0,6,2,2,10,-,Aura Reader,Chilled,Freezer,Telepath,Mountable 1,Forme Change,-,-,-
Lairon,6,9,14,5,5,4,Steel,Rock,5,0,2,0,0,0,1,9,Cave,Underdog,-,-,-,-,-,-,-,-
Lampent,6,4,6,10,6,6,Ghost,Fire,1,0,3,6,0,1,1,2,-,Darkvision,Dead Silent,Phasing,Glow,Invisibility,Firestarter/Heater,Heater,Shrinkable,-
Landorus I,9,13,9,12,8,10,Ground,Flying,5,8,5,0,0,2,2,6,-,Guster,Groundshaper,-,-,-,-,-,-,-
Landorus (I),9,13,9,12,8,10,Ground,Flying,5,8,5,0,0,2,2,6,-,Guster,Groundshaper,-,-,-,-,-,-,-
Landorus-I,9,13,9,12,8,10,Ground,Flying,5,8,5,0,0,2,2,6,-,Guster,Groundshaper,-,-,-,-,-,-,-
Landorus Incarnate,9,13,9,12,8,10,Ground,Flying,5,8,5,0,0,2,2,6,-,Guster,Groundshaper,-,-,-,-,-,-,-
Landorus (Incarnate),9,13,9,12,8,10,Ground,Flying,5,8,5,0,0,2,2,6,-,Guster,Groundshaper,-,-,-,-,-,-,-
Landorus-Incarnate,9,13,9,12,8,10,Ground,Flying,5,8,5,0,0,2,2,6,-,Guster,Groundshaper,-,-,-,-,-,-,-
Landorus T,9,15,9,11,8,9,Ground,Flying,8,0,6,0,0,3,3,8,-,Groundshaper,Mountable 1,Tremorsense,-,-,-,-,-,-
Landorus (T),9,15,9,11,8,9,Ground,Flying,8,0,6,0,0,3,3,8,-,Groundshaper,Mountable 1,Tremorsense,-,-,-,-,-,-
Landorus-T,9,15,9,11,8,9,Ground,Flying,8,0,6,0,0,3,3,8,-,Groundshaper,Mountable 1,Tremorsense,-,-,-,-,-,-
Landorus Therian,9,15,9,11,8,9,Ground,Flying,8,0,6,0,0,3,3,8,-,Groundshaper,Mountable 1,Tremorsense,-,-,-,-,-,-
Landorus (Therian),9,15,9,11,8,9,Ground,Flying,8,0,6,0,0,3,3,8,-,Groundshaper,Mountable 1,Tremorsense,-,-,-,-,-,-
Landorus-Therian,9,15,9,11,8,9,Ground,Flying,8,0,6,0,0,3,3,8,-,Groundshaper,Mountable 1,Tremorsense,-,-,-,-,-,-
Lanturn,13,6,6,8,8,7,Water,Electric,2,0,7,0,0,3,2,2,Ocean,Gilled,Fountain,Zapper,Glow,-,-,-,-,-
Lapras,13,9,8,9,10,6,Water,Ice,2,0,10,0,0,0,0,8,Tundra,Fountain,Gilled,Mountable 2,-,-,-,-,-,-
Larvesta,6,9,6,5,6,6,Bug,Fire,4,2,2,0,0,1,1,2,-,Egg Warmer,Firestarter,Heater,Underdog,-,-,-,-,-
Larvitar,5,6,5,5,5,4,Rock,Ground,4,0,1,0,0,0,1,7,Mountain,Underdog,-,-,-,-,-,-,-,-
Latias,8,8,9,11,13,11,Dragon,Psychic,6,8,4,0,0,2,2,4,-,Aura Reader,Guster,Telekinetic,Telepath,Mountable 1,-,-,-,-
Latios,8,9,8,13,11,11,Dragon,Psychic,6,8,4,0,0,2,2,4,-,Aura Reader,Guster,Telekinetic,Telepath,Mountable 1,-,-,-,-
Leafeon,7,11,13,6,7,10,Grass,None,7,0,4,0,0,1,2,3,Grassland; Forest,Tracker,-,-,-,-,-,-,-,-
Leavanny,8,10,8,7,7,9,Bug,Grass,7,0,4,0,0,2,2,3,Grassland; Forest,Threaded,Wallclimber,Leaf Crafter,-,-,-,-,-,-
Ledian,6,4,5,6,11,9,Bug,Flying,6,6,3,0,0,2,2,4,Grassland; Forest,Wallclimber,Underdog,-,-,-,-,-,-,-
Ledyba,4,2,3,4,8,6,Bug,Flying,4,3,2,0,0,1,2,2,Grassland; Forest,Wallclimber,Underdog,-,-,-,-,-,-,-
Lickilicky,11,9,10,8,10,5,Normal,None,6,0,4,0,0,3,2,5,Grassland; Forest,Reach,-,-,-,-,-,-,-,-
Lickitung,9,6,8,6,8,3,Normal,None,5,0,4,0,0,3,2,4,Grassland; Forest,Reach,Underdog,-,-,-,-,-,-,-
Liepard,6,9,5,9,5,11,Dark,None,8,0,4,0,0,1,1,4,Grassland; Urban,Darkvision,Stealth,Underdog,-,-,-,-,-,-
Lileep,7,4,8,6,9,2,Rock,Grass,2,0,1,0,0,0,0,4,-,Gilled,Underdog,-,-,-,-,-,-,-
Lilligant,7,6,8,11,8,9,Grass,None,5,0,2,0,0,1,1,4,Grassland; Forest,Herb Growth,-,-,-,-,-,-,-,-
Lillipup,5,6,5,3,5,6,Normal,None,5,0,3,0,0,1,2,2,Grassland; Urban,Tracker,Underdog,-,-,-,-,-,-,-
Linoone,8,7,6,5,6,10,Normal,None,7,0,4,0,0,2,3,3,Forest; Grassland,Tracker,Underdog,-,-,-,-,-,-,-
Litleo,6,5,6,7,5,7,Fire,Normal,5,0,2,0,0,1,2,2,Grassland,Firestarter,Tracker,Underdog,-,-,-,-,-,-
Litwick,5,3,6,7,6,2,Ghost,Fire,1,0,2,5,0,1,1,1,-,Darkvision,Dead Silent,Phasing,Glow,Invisibility,Firestarter,Heater,Shrinkable,Underdog
Lombre,6,5,5,6,7,5,Water,Grass,4,0,5,0,0,1,2,3,Grassland; Forest,Fountain,Underdog,-,-,-,-,-,-,-
Lopunny,7,8,8,5,10,11,Normal,None,7,0,4,0,0,5,4,2,Grassland,-,-,-,-,-,-,-,-,-
Lotad,4,3,3,4,5,3,Water,Grass,3,0,4,0,0,1,1,1,Grassland; Forest,Fountain,Underdog,-,-,-,-,-,-,-
Loudred,8,7,4,7,4,5,Normal,None,5,0,2,0,0,1,2,4,Cave,Underdog,-,-,-,-,-,-,-,-
Lucario,7,11,7,12,7,9,Fighting,Steel,8,0,2,0,0,2,3,7,-,Aura Reader,-,-,-,-,-,-,-,-
Ludicolo,8,7,7,9,10,7,Water,Grass,5,0,7,0,0,1,2,5,Grassland; Forest,Fountain,-,-,-,-,-,-,-,-
Lugia,11,9,13,9,15,9,Psychic,Flying,5,8,8,0,0,3,3,7,Ocean,Aura Reader,Fountain,Gilled,Glow,Guster,Telekinetic,Telepath,Mountable 3,-
Lumineon,7,7,8,7,9,9,Water,None,3,0,7,0,0,2,4,2,Ocean,Gilled,Fountain,-,-,-,-,-,-,-
Lunatone,7,6,7,10,9,7,Rock,Psychic,1,0,2,5,0,1,1,10,-,Dead Silent,Telekinetic,-,-,-,-,-,-,-
Luvdisc,4,3,6,4,7,10,Water,None,1,0,5,0,0,2,2,1,Ocean,Gilled,Underdog,Heart Gift,-,-,-,-,-,-
Luxio,6,9,5,6,5,6,Electric,None,7,0,4,0,0,1,2,4,Grassland; Cave,Tracker,Zapper,Underdog,-,-,-,-,-,-
Luxray,8,12,8,10,8,7,Electric,None,8,0,5,0,0,1,2,5,Grassland; Cave,Pack Mon,Tracker,Zapper,Mountable 1,X-Ray Vision,-,-,-,-
Machamp,9,13,8,7,9,6,Fighting,None,8,0,5,0,0,3,2,10,Cave; Mountain,-,-,-,-,-,-,-,-,-
Machoke,8,10,7,5,6,5,Fighting,None,6,0,4,0,0,2,2,8,Cave; Mountain,Underdog,-,-,-,-,-,-,-,-
Machop,7,8,5,4,4,4,Fighting,None,5,0,4,0,0,2,2,5,Cave; Mountain,Underdog,-,-,-,-,-,-,-,-
Magby,5,8,4,7,6,8,Fire,None,4,0,2,0,0,1,1,3,Cave; Mountain,Egg Warmer,Underdog,-,-,-,-,-,-,-
Magcargo,5,5,12,8,8,3,Fire,Rock,4,0,3,0,0,0,0,3,-,Egg Warmer,Firestarter,Heater,Wallclimber,Underdog,-,-,-,-
Magikarp,2,1,6,2,2,8,Water,None,1,0,5,0,0,3,3,1,Ocean,Gilled,Underdog,-,-,-,-,-,-,-
Magmar,7,10,6,10,9,10,Fire,None,5,0,3,0,0,1,1,5,Cave; Mountain,Egg Warmer,Firestarter,Glow,Heater,-,-,-,-,-
Magmortar,8,10,7,13,10,8,Fire,None,6,0,4,0,0,1,2,6,Cave; Mountain,Egg Warmer,Firestarter,Glow,Heater,-,-,-,-,-
Magnemite,3,4,7,10,6,5,Electric,Steel,2,0,3,4,0,1,1,2,-,Dead Silent,Magnetic,Zapper,Underdog,-,-,-,-,-
Magneton,5,6,10,12,7,7,Electric,Steel,3,0,4,5,0,1,1,4,-,Dead Silent,Magnetic,Zapper,-,-,-,-,-,-
Magnezone,7,7,12,13,9,6,Electric,Steel,3,0,5,6,0,1,1,6,-,Magnetic,Mountable 1,-,-,-,-,-,-,-
Makuhita,7,6,3,2,3,3,Fighting,None,4,0,2,0,0,1,1,6,-,Underdog,-,-,-,-,-,-,-,-
Malamar,9,9,9,7,8,7,Dark,Psychic,1,0,5,6,0,0,1,1,-,Gilled,Glow,Mind Lock,Telekinetic,Telepath,-,-,-,-
Mamoswine,11,13,8,7,6,8,Ice,Ground,7,0,4,0,0,1,2,7,Tundra,Chilled,Freezer,Mountable 1,-,-,-,-,-,-
Manaphy,10,10,10,10,10,10,Water,None,5,0,8,0,0,2,2,2,Ocean,Amorphous,Fountain,Gilled,Telepath,-,-,-,-,-
Mandibuzz,11,7,11,6,10,8,Dark,Flying,4,7,2,0,0,1,2,3,-,Darkvision,Guster,-,-,-,-,-,-,-
Manectric,7,8,6,11,6,11,Electric,None,6,0,3,0,0,2,3,4,Grassland,Tracker,Zapper,-,-,-,-,-,-,-
Mankey,4,8,4,4,5,7,Fighting,None,6,0,2,0,0,2,2,4,Forest; Mountain,Underdog,-,-,-,-,-,-,-,-
Mantine,7,4,7,8,14,7,Water,Flying,2,8,8,0,0,3,3,5,Ocean,Gilled,Fountain,Mountable 1,-,-,-,-,-,-
Mantyke,5,2,5,6,12,5,Water,Flying,1,0,5,0,0,2,1,2,Ocean,Gilled,Fountain,Underdog,-,-,-,-,-,-
Maractus,8,9,7,11,8,6,Grass,None,5,0,2,0,0,1,1,4,Desert,-,-,-,-,-,-,-,-,-
Mareep,6,4,4,7,5,4,Electric,None,4,0,2,0,0,1,1,1,Grassland,Glow,Zapper,Underdog,-,-,-,-,-,-
Marill,7,2,5,2,5,4,Water,Fairy,4,0,4,0,0,1,2,2,Wetlands,Fountain,Underdog,-,-,-,-,-,-,-
Marowak,6,8,11,5,8,5,Ground,None,6,0,3,0,0,1,2,4,Cave; Mountain,Darkvision,Wielder,Underdog,-,-,-,-,-,-
Marshtomp,7,9,7,6,7,5,Water,Ground,5,0,6,0,2,1,1,4,Wetlands,Fountain,Gilled,Underdog,-,-,-,-,-,-
Masquerain,7,6,6,8,8,6,Bug,Flying,2,5,3,0,0,2,2,1,-,Underdog,-,-,-,-,-,-,-,-
Mawile,5,9,9,6,6,5,Steel,Fairy,5,0,3,0,0,1,1,1,Cave,Underdog,-,-,-,-,-,-,-,-
Medicham,6,6,8,6,8,8,Fighting,Psychic,6,0,3,0,0,2,2,6,-,Aura Reader,Underdog,-,-,-,-,-,-,-
Meditite,3,4,6,4,6,6,Fighting,Psychic,6,0,2,0,0,1,2,4,-,Underdog,-,-,-,-,-,-,-,-
Meganium,8,8,10,8,10,8,Grass,None,8,0,4,0,0,2,2,8,Grassland; Forest,-,-,-,-,-,-,-,-,-
Meloetta A,10,8,8,13,13,9,Normal,Psychic,7,0,4,0,0,3,3,3,-,Forme Change,-,-,-,-,-,-,-,-
Meloetta (A),10,8,8,13,13,9,Normal,Psychic,7,0,4,0,0,3,3,3,-,Forme Change,-,-,-,-,-,-,-,-
Meloetta-A,10,8,8,13,13,9,Normal,Psychic,7,0,4,0,0,3,3,3,-,Forme Change,-,-,-,-,-,-,-,-
Meloetta Aria,10,8,8,13,13,9,Normal,Psychic,7,0,4,0,0,3,3,3,-,Forme Change,-,-,-,-,-,-,-,-
Meloetta (Aria),10,8,8,13,13,9,Normal,Psychic,7,0,4,0,0,3,3,3,-,Forme Change,-,-,-,-,-,-,-,-
Meloetta-Aria,10,8,8,13,13,9,Normal,Psychic,7,0,4,0,0,3,3,3,-,Forme Change,-,-,-,-,-,-,-,-
Meloetta P,10,13,9,8,8,13,Normal,Fighting,7,0,4,0,0,3,3,3,-,Forme Change,-,-,-,-,-,-,-,-
Meloetta (P),10,13,9,8,8,13,Normal,Fighting,7,0,4,0,0,3,3,3,-,Forme Change,-,-,-,-,-,-,-,-
Meloetta-P,10,13,9,8,8,13,Normal,Fighting,7,0,4,0,0,3,3,3,-,Forme Change,-,-,-,-,-,-,-,-
Meloetta Pirouette,10,13,9,8,8,13,Normal,Fighting,7,0,4,0,0,3,3,3,-,Forme Change,-,-,-,-,-,-,-,-
Meloetta (Pirouette),10,13,9,8,8,13,Normal,Fighting,7,0,4,0,0,3,3,3,-,Forme Change,-,-,-,-,-,-,-,-
Meloetta-Pirouette,10,13,9,8,8,13,Normal,Fighting,7,0,4,0,0,3,3,3,-,Forme Change,-,-,-,-,-,-,-,-
Meloetta S,10,13,9,8,8,13,Normal,Fighting,7,0,4,0,0,3,3,3,-,Forme Change,-,-,-,-,-,-,-,-
Meloetta (S),10,13,9,8,8,13,Normal,Fighting,7,0,4,0,0,3,3,3,-,Forme Change,-,-,-,-,-,-,-,-
Meloetta-S,10,13,9,8,8,13,Normal,Fighting,7,0,4,0,0,3,3,3,-,Forme Change,-,-,-,-,-,-,-,-
Meloetta Step,10,13,9,8,8,13,Normal,Fighting,7,0,4,0,0,3,3,3,-,Forme Change,-,-,-,-,-,-,-,-
Meloetta (Step),10,13,9,8,8,13,Normal,Fighting,7,0,4,0,0,3,3,3,-,Forme Change,-,-,-,-,-,-,-,-
Meloetta-Step,10,13,9,8,8,13,Normal,Fighting,7,0,4,0,0,3,3,3,-,Forme Change,-,-,-,-,-,-,-,-
Meowstic,7,5,8,8,8,10,Psychic,None,7,0,4,0,0,1,2,2,Grassland,Telekinetic,Telepath,-,-,-,-,-,-,-
Meowth,4,5,4,4,4,9,Normal,None,5,0,2,0,0,1,1,2,Urban,Tracker,Stealth,Fortune,Underdog,-,-,-,-,-
Mesprit,8,11,11,11,11,8,Psychic,None,5,7,4,0,0,1,1,2,-,Aura Reader,Telekinetic,Telepath,-,-,-,-,-,-
Metagross,8,14,13,10,9,7,Steel,Psychic,6,0,3,6,0,1,1,14,-,Magnetic,Mountable 2,-,-,-,-,-,-,-
Metang,6,8,10,6,8,5,Steel,Psychic,4,0,2,5,0,1,1,9,-,Magnetic,Mountable 1,Underdog,-,-,-,-,-,-
Metapod,5,2,6,3,3,3,Bug,None,2,0,2,0,0,1,1,1,Grassland; Forest,Threaded,Underdog,-,-,-,-,-,-,-
Mew,10,10,10,10,10,10,Psychic,None,7,6,4,0,0,2,2,3,-,Aura Reader,Glow,Invisibility,Telekinetic,Telepath,Shapeshifter,-,-,-
Mewtwo,11,11,9,15,9,13,Psychic,None,8,8,6,0,0,3,3,7,-,Aura Reader,Glow,Invisibility,Telekinetic,Telepath,-,-,-,-
Mienfoo,5,9,5,6,5,7,Fighting,None,5,0,2,0,0,2,2,4,Cave; Mountain,Underdog,-,-,-,-,-,-,-,-
Mienshao,7,13,6,10,6,11,Fighting,None,5,0,3,0,0,2,3,6,Cave; Mountain,-,-,-,-,-,-,-,-,-
Mightyena,7,9,7,6,6,7,Dark,None,6,0,4,0,0,1,2,6,Grassland; Forest,Darkvision,Pack Mon,Tracker,Underdog,-,-,-,-,-
Milotic,10,6,8,10,13,8,Water,None,5,0,6,0,0,4,4,8,Ocean,Gilled,Fountain,Mountable 4,-,-,-,-,-,-
Miltank,10,8,11,4,7,10,Normal,None,5,0,2,0,0,1,1,5,-,Milk Collection,-,-,-,-,-,-,-,-
Mime Jr.,2,3,5,7,9,6,Psychic,Fairy,3,0,1,0,0,1,1,2,-,Underdog,-,-,-,-,-,-,-,-
Mime Jr,2,3,5,7,9,6,Psychic,Fairy,3,0,1,0,0,1,1,2,-,Underdog,-,-,-,-,-,-,-,-
Minccino,6,5,4,4,4,8,Normal,None,5,0,3,0,3,1,1,1,Grassland; Urban,Underdog,-,-,-,-,-,-,-,-
Minun,6,4,5,8,9,10,Electric,None,5,0,3,0,0,2,3,1,Grassland; Forest,Zapper,Underdog,-,-,-,-,-,-,-
Misdreavus,6,6,6,9,9,9,Ghost,None,1,0,2,3,0,1,1,2,-,Dead Silent,Darkvision,Invisibility,Phasing,Underdog,-,-,-,-
Mismagius,6,6,6,11,11,11,Ghost,None,1,0,3,4,0,1,1,3,-,Darkvision,Dead Silent,Invisibility,Phasing,-,-,-,-,-
Moltres,9,10,9,13,9,9,Fire,Flying,5,10,5,0,0,2,3,7,-,Firestarter,Glow,Guster,Heater,Mountable 1,-,-,-,-
Monferno,6,8,5,8,5,8,Fire,Fighting,6,0,3,0,0,2,3,5,Forest; Mountain,Firestarter,Heater,Glow,Underdog,-,-,-,-,-
Mothim,7,9,5,9,5,7,Bug,Flying,3,6,3,0,0,1,2,2,-,Underdog,-,-,-,-,-,-,-,-
Mr. Mime,4,5,7,10,12,9,Psychic,Fairy,5,0,3,0,0,1,1,5,-,Telekinetic,Telepath,-,-,-,-,-,-,-
Mr Mime,4,5,7,10,12,9,Psychic,Fairy,5,0,3,0,0,1,1,5,-,Telekinetic,Telepath,-,-,-,-,-,-,-
Mudkip,5,7,5,5,5,4,Water,None,5,0,6,0,2,1,1,2,Wetlands,Gilled,Fountain,Underdog,-,-,-,-,-,-
Muk,11,11,8,7,10,5,Poison,None,5,0,4,0,0,1,1,6,-,Amorphous,Dead Silent,Wallclimber,-,-,-,-,-,-
Munchlax,14,9,4,4,9,1,Normal,None,3,0,2,0,0,2,3,4,Forest; Mountain,Tracker,Underdog,-,-,-,-,-,-,-
Munna,8,3,5,7,6,2,Psychic,None,3,0,2,4,0,1,1,2,-,Dream Mist,Dream Reader,Telekinetic,Underdog,-,-,-,-,-
Murkrow,6,9,4,9,4,9,Dark,Flying,3,6,1,0,0,2,2,1,-,Darkvision,Stealth,Underdog,Fortune,-,-,-,-,-
Musharna,12,6,9,11,10,3,Psychic,None,4,0,3,6,0,1,1,5,-,Dream Mist,Dream Reader,Telekinetic,-,-,-,-,-,-
Natu,4,5,5,7,5,7,Psychic,Flying,3,4,1,0,0,2,2,1,-,Underdog,-,-,-,-,-,-,-,-
Nidoking,8,9,8,9,8,9,Poison,Ground,6,0,4,0,2,1,2,9,Grassland,Groundshaper,Pack Mon,Mountable 1,-,-,-,-,-,-
Nidoqueen,9,8,9,8,9,8,Poison,Ground,6,0,4,0,2,1,2,8,Grassland,Groundshaper,Pack Mon,Mountable 1,-,-,-,-,-,-
Nidoran F,6,5,5,4,4,4,Poison,None,5,0,3,0,2,1,1,2,Grassland,Underdog,-,-,-,-,-,-,-,-
Nidoran (F),6,5,5,4,4,4,Poison,None,5,0,3,0,2,1,1,2,Grassland,Underdog,-,-,-,-,-,-,-,-
Nidoran-F,6,5,5,4,4,4,Poison,None,5,0,3,0,2,1,1,2,Grassland,Underdog,-,-,-,-,-,-,-,-
Nidoran Female,6,5,5,4,4,4,Poison,None,5,0,3,0,2,1,1,2,Grassland,Underdog,-,-,-,-,-,-,-,-
Nidoran (Female),6,5,5,4,4,4,Poison,None,5,0,3,0,2,1,1,2,Grassland,Underdog,-,-,-,-,-,-,-,-
Nidoran-Female,6,5,5,4,4,4,Poison,None,5,0,3,0,2,1,1,2,Grassland,Underdog,-,-,-,-,-,-,-,-
Nidoran M,5,6,4,4,4,5,Poison,None,5,0,3,0,2,1,1,2,Grassland,Underdog,-,-,-,-,-,-,-,-
Nidoran (M),5,6,4,4,4,5,Poison,None,5,0,3,0,2,1,1,2,Grassland,Underdog,-,-,-,-,-,-,-,-
Nidoran-M,5,6,4,4,4,5,Poison,None,5,0,3,0,2,1,1,2,Grassland,Underdog,-,-,-,-,-,-,-,-
Nidoran Male,5,6,4,4,4,5,Poison,None,5,0,3,0,2,1,1,2,Grassland,Underdog,-,-,-,-,-,-,-,-
Nidoran (Male),5,6,4,4,4,5,Poison,None,5,0,3,0,2,1,1,2,Grassland,Underdog,-,-,-,-,-,-,-,-
Nidoran-Male,5,6,4,4,4,5,Poison,None,5,0,3,0,2,1,1,2,Grassland,Underdog,-,-,-,-,-,-,-,-
Nidorina,7,6,7,6,6,6,Poison,None,6,0,4,0,3,1,2,5,Grassland,Underdog,-,-,-,-,-,-,-,-
Nidorino,6,7,6,6,6,7,Poison,None,6,0,4,0,3,1,2,5,Grassland,Underdog,-,-,-,-,-,-,-,-
